,u,i,rating_pred,rating
1551,4010,89034,5.232558139534884,6
1552,4010,148994,5.098526915986248,5
1553,21318,158465,4.862879168263706,5
1554,9928,79095,5.061602935134448,6
1555,10729,133047,5.210314920955383,6
1556,529,1224,5.2125,6
1557,529,157141,5.491716928984901,6
1558,385,19165,5.16969696969697,6
1559,385,91525,5.16969696969697,6
1560,385,164095,5.1521552763235645,6
1561,2110,12685,5.385421542954401,6
1562,2110,22809,5.108695652173913,5
1563,10813,118206,4.876663962327608,6
1564,6108,150638,5.176356589147287,6
1565,896,30818,5.364583333333333,6
1566,2514,24611,5.082653034232916,5
1567,2514,168126,5.009126984126984,6
1568,10903,34287,5.244791666666667,6
1569,11487,135961,5.375968992248063,6
1570,3236,74419,5.2344506752694695,6
1571,3236,100365,5.094791666666667,6
1572,3293,946,5.1503875968992245,6
1573,3293,123993,5.1503875968992245,3
1574,9786,30339,5.218354003062619,6
1575,16602,145613,4.848611111111111,6
1576,4652,14714,5.1,6
1577,4652,48200,5.038078926902456,1
1578,5749,91675,5.375968992248063,6
1579,826,107736,4.895833333333334,6
1580,826,129397,4.895833333333334,6
1581,2391,134518,5.104255319148936,6
1582,1471,72401,5.124275362318841,6
1583,1471,141740,5.409720930501593,5
1584,7553,13083,5.212907898680968,6
1585,18627,26313,5.375968992248063,6
1586,8112,38394,5.280757158594721,1
1587,13798,29638,5.214569741732026,6
1588,17735,138908,5.431060606060606,6
1589,3998,169302,5.542244593812337,6
1590,9685,89409,4.662933484506003,1
1591,2737,55023,5.213749227567977,6
1592,2737,176551,5.224602040223079,6
1593,1325,81557,5.1463768115942035,6
1594,14534,122785,4.948979591836735,5
1595,3909,171328,5.313888888888889,6
1596,546,6078,5.292307692307692,6
1597,546,6446,5.292307692307692,6
1598,546,8479,5.272310337686408,6
1599,546,42044,5.281521987169641,6
1600,546,45663,5.292307692307692,6
1601,546,57427,5.29927090291121,6
1602,546,78507,5.276760533477792,6
1603,546,79316,5.292307692307692,6
1604,546,80290,5.29702591534532,6
1605,546,91374,5.292307692307692,6
1606,546,108243,5.2845055648069295,6
1607,546,129075,5.292307692307692,6
1608,546,129601,5.292307692307692,6
1609,546,131697,5.292307692307692,6
1610,546,139350,5.278621225942188,6
1611,546,177884,5.292307692307692,5
1612,7114,48999,5.277037037037037,6
1613,787,131023,5.124206349206349,6
1614,787,144920,5.2385289451440356,4
1615,283,112,4.984375,6
1616,169,73843,5.431998612793429,6
1617,169,124146,5.222222222222222,6
1618,169,168389,5.446302947633908,6
1619,1285,58002,5.159469696969697,5
1620,1150,34368,5.231197216047106,4
1621,1150,58767,5.232785846367152,5
1622,1150,132060,5.238636363636363,5
1623,1075,5299,5.375968992248063,6
1624,7466,57164,4.921384276766744,6
1625,2571,18604,5.040078161602226,4
1626,2571,67899,5.007036701323448,6
1627,2571,97372,5.003244715174175,6
1628,2571,143216,5.006031527273648,6
1629,2571,146854,5.1837301587301585,6
1630,2571,155005,5.027904218156284,6
1631,9061,5872,5.375968992248063,6
1632,857,4573,5.288095238095238,6
1633,857,12317,5.288095238095238,6
1634,857,53582,5.338739711263492,6
1635,857,150120,5.348989617896328,6
1636,857,153104,5.288095238095238,6
1637,857,161376,5.288095238095238,6
1638,3329,55364,5.062222222222222,6
1639,3329,164417,5.062222222222222,5
1640,12328,152455,5.0136666666666665,6
1641,41,10949,5.002222222222222,6
1642,9831,164685,5.214446251776434,4
1643,5594,28552,5.24645390070922,6
1644,12169,94372,4.550347222222222,6
1645,1071,37707,5.065833333333333,6
1646,1071,46129,5.178401563202107,6
1647,1071,151468,5.065833333333333,6
1648,2313,91430,5.213471598531638,6
1649,10400,166821,5.375968992248063,6
1650,1171,63314,5.249242424242424,6
1651,6241,91745,4.963120567375886,6
1652,5549,89113,5.375968992248063,6
1653,16324,18098,5.375968992248063,3
1654,106,146382,5.58782872899066,5
1655,6619,101246,5.118905523804976,6
1656,1755,10143,5.362110258977294,6
1657,1755,141260,5.051984126984127,6
1658,7123,102693,4.561224489795919,6
1659,1778,685,5.215343429576041,6
1660,7137,4049,5.375968992248063,6
1661,1054,48758,5.08074074074074,6
1662,1054,68092,5.08074074074074,6
1663,3882,89924,5.270370370370371,6
1664,1400,89665,5.120876510513997,6
1665,7609,133731,5.50084353895644,5
1666,6409,68803,5.077575916673229,6
1667,4239,13367,5.07156070100291,6
1668,4239,31749,5.055993917008123,6
1669,4239,157685,4.948958333333334,6
1670,4512,135400,5.107697783223837,6
1671,16510,34236,5.003333333333333,4
1672,6186,52727,5.0467415261556745,5
1673,6186,120123,5.24375,6
1674,12135,159937,5.07962962962963,6
1675,555,106144,5.138461538461539,6
1676,555,147148,5.138461538461539,6
1677,21608,93209,5.237706709377936,6
1678,15628,84705,5.375968992248063,5
1679,472,11440,5.178861788617886,6
1680,5143,8953,5.246031746031745,5
1681,19907,112656,5.0048611848921585,6
1682,580,115502,5.255069294210962,6
1683,19,83648,5.494636354933819,5
1684,1250,51594,5.166666666666667,6
1685,1250,137501,5.166666666666667,6
1686,12578,97829,5.323293218949985,6
1687,110,16566,5.344444444444444,6
1688,110,138198,5.261049775928957,6
1689,110,163395,5.344444444444444,6
1690,13148,9903,5.375968992248063,6
1691,713,145292,5.359756097560975,6
1692,2999,11335,5.489289353925339,6
1693,2999,142346,5.511409352439126,6
1694,13208,118199,5.375968992248063,6
1695,20756,103590,5.204842758044573,6
1696,2198,20264,5.349877465376767,6
1697,2198,46159,5.364070653725955,6
1698,2198,98446,5.16260162601626,1
1699,2198,105611,5.16260162601626,6
1700,2198,145359,5.3445768812330705,6
1701,2519,37400,5.0764855529446695,6
1702,375,80109,5.540836148704365,6
1703,24914,145345,5.226886849129892,6
1704,476,167260,5.262111277378919,6
1705,13564,109885,4.691843971631205,1
1706,12524,176215,5.2165775793690585,6
1707,8464,39308,4.548936170212766,6
1708,5518,124501,5.293380824125705,6
1709,18453,51685,5.027418063818251,6
1710,18453,132003,5.030887898219129,6
1711,18453,177338,4.777777777777779,5
1712,1891,41295,5.128014184397164,6
1713,5163,55254,5.275510204081633,5
1714,5163,60898,5.275510204081633,6
1715,5163,101200,5.275510204081633,5
1716,5163,106476,5.275510204081633,6
1717,1521,4894,5.320344368493956,6
1718,1145,145984,5.031818181818181,5
1719,6349,11104,5.215586370059692,5
1720,6265,147694,5.375968992248063,6
1721,3000,45794,4.966467949988525,6
1722,851,33337,5.269710260368057,6
1723,851,122400,5.368292682926829,6
1724,851,139591,5.250296233557864,6
1725,851,166633,5.250364716953496,6
1726,248,126646,5.236220570209417,6
1727,248,128131,5.236231884057971,6
1728,248,175176,5.245270188812225,6
1729,6209,51784,5.206851327659574,5
1730,11435,129768,5.227847100716295,1
1731,1383,17876,5.119565217391305,6
1732,2102,39032,5.158536585365853,6
1733,392,55066,5.24,6
1734,392,117899,5.24,5
1735,392,172997,5.24,6
1736,16497,34183,5.34108527131783,4
1737,3948,1690,5.375968992248063,6
1738,3948,100979,5.375968992248063,1
1739,337,131887,5.487602333031695,6
1740,11444,30432,5.232628913253946,6
1741,13212,13730,5.07777232361418,6
1742,1398,29087,5.261904761904762,5
1743,1398,80085,5.261904761904762,4
1744,1398,139536,5.261904761904762,6
1745,832,104269,5.0632653061224495,6
1746,2191,53417,5.2019569968596455,6
1747,2191,115148,5.215908391753402,6
1748,2191,140941,5.067803030303031,6
1749,560,76063,5.160638297872341,6
1750,560,90073,5.160638297872341,6
1751,560,109925,5.160638297872341,6
1752,560,119297,5.339459113919839,6
1753,560,141806,5.160638297872341,6
1754,560,143710,5.160638297872341,6
1755,560,145060,5.160638297872341,6
1756,560,162627,5.160638297872341,5
1757,16589,138882,5.375968992248063,6
1758,14977,82100,5.375968992248063,6
1759,3740,115884,5.113492063492063,6
1760,6698,90189,5.2966483420926425,4
1761,5715,174298,4.910569105691057,6
1762,10586,122289,5.249589399878426,6
1763,2208,23607,5.281479044834309,6
1764,7323,4140,5.244984248890054,6
1765,20455,56204,4.916333333333334,6
1766,13447,51263,5.375968992248063,6
1767,8179,14230,5.180019618742831,5
1768,549,170734,5.392777467241552,6
1769,1774,7612,5.142407173778275,6
1770,1774,120869,5.16468253968254,6
1771,6437,5952,5.216640348225339,6
1772,5015,75898,5.262984200496193,4
1773,5015,169418,5.008695652173913,3
1774,9097,65846,5.179581267808532,6
1775,9097,102163,5.235106382978723,5
1776,7370,87512,4.953985507246377,6
1777,4210,171717,5.127659574468085,6
1778,3737,30517,5.593359954226724,6
1779,3737,133692,5.592410097726038,6
1780,94,18665,5.244809408109107,6
1781,94,30663,5.232502203430081,6
1782,94,31341,4.941666666666667,6
1783,94,39661,5.22476214914354,6
1784,4486,150412,5.233077241448534,6
1785,10217,31067,5.3240740740740735,6
1786,14357,149671,5.375968992248063,5
1787,7427,27835,5.628569363417377,6
1788,5449,68177,5.051282051282051,5
1789,5449,91520,5.051282051282051,6
1790,5449,156805,5.347405975838714,6
1791,20312,112978,5.078235230469229,6
1792,18055,126864,5.375968992248063,6
1793,18048,24375,5.239609054893575,6
1794,18048,100436,5.375968992248063,6
1795,5751,154742,5.375968992248063,5
1796,5751,161692,5.375968992248063,6
1797,7680,14711,5.336956521739131,5
1798,12104,103956,5.1776116169115305,6
1799,4988,47467,5.160714285714286,6
1800,18881,40160,5.2300288990975075,6
1801,13412,17877,5.375968992248063,6
1802,15849,131992,5.375968992248063,6
1803,1673,68456,5.084496124031007,6
1804,6029,47877,5.290679086792726,6
1805,6029,132375,5.3021411578252815,6
1806,20342,97306,5.375968992248063,5
1807,12726,47930,5.032905543530543,6
1808,12726,164498,5.375968992248063,6
1809,15766,57030,4.795,6
1810,6534,55887,5.375968992248063,6
1811,6534,108671,5.375968992248063,6
1812,11701,9266,5.136594202898551,6
1813,1831,21072,5.31899857264591,6
1814,1831,85614,4.876587301587302,6
1815,1831,139718,5.312884569700621,6
1816,5793,153988,4.848263888888889,6
1817,4180,51478,5.375968992248063,6
1818,4180,87864,5.375968992248063,6
1819,2932,38413,5.187209302325582,5
1820,4696,133558,5.3159090909090905,6
1821,1123,75942,5.29165620170894,6
1822,1123,106520,5.283169438848712,6
1823,9845,26641,5.076039388887685,6
1824,9845,157752,5.093410852713178,5
1825,769,14774,5.15515873015873,5
1826,3295,135573,5.368085106382979,6
1827,24737,121973,5.375968992248063,6
1828,5204,25023,5.117021276595745,6
1829,5204,135404,5.310381197410794,6
1830,1499,174459,5.481826373432879,6
1831,12599,135071,5.202222222222223,6
1832,17124,40842,5.350523573626951,6
1833,347,68464,4.813750000000001,5
1834,347,69655,4.813750000000001,6
1835,347,100238,4.813750000000001,6
1836,347,161029,4.813750000000001,5
1837,14881,143592,4.9042197611823735,6
1838,7287,163578,5.319148936170213,6
1839,12344,52235,4.912765957446808,6
1840,12344,144201,4.912765957446808,6
1841,14714,160236,4.966666666666667,4
1842,377,51543,4.796376811594203,6
1843,377,80020,4.796376811594203,6
1844,377,98141,4.796376811594203,6
1845,377,118336,4.796376811594203,6
1846,377,129895,5.038427213963113,5
1847,377,171522,4.796376811594203,6
1848,7774,18179,5.003703703703704,6
1849,455,3080,5.191711657607697,6
1850,455,78726,5.207690228767233,6
1851,455,79521,5.014285714285714,6
1852,455,91455,5.014285714285714,6
1853,455,99604,5.014285714285714,6
1854,455,117171,5.014285714285714,6
1855,455,135561,5.014285714285714,6
1856,455,153976,5.196132488063266,6
1857,455,169597,5.014285714285714,6
1858,455,173929,5.014285714285714,6
1859,3617,41664,5.059821929667392,6
1860,3617,98079,5.3447154471544716,6
1861,3617,140306,5.120810852674856,6
1862,8846,113856,5.273577235772358,2
1863,22972,120674,5.23289490420808,5
1864,18483,97522,4.722695035460993,2
1865,4859,105732,5.287121212121212,6
1866,18298,150268,5.23659420289855,6
1867,18298,151926,5.1415885315936585,6
1868,4981,106990,5.316026870089414,6
1869,4981,122285,5.339743589743589,6
1870,4981,155825,5.234962900347515,5
1871,2347,63129,5.443589743589744,4
1872,10859,57207,5.228810217377857,6
1873,19477,92769,5.375968992248063,6
1874,1157,24869,5.329930542123145,6
1875,1157,83831,5.332513550187393,6
1876,1157,103100,5.3739837398373975,6
1877,1157,106697,5.3739837398373975,6
1878,1157,112081,5.3739837398373975,6
1879,1157,159297,5.3739837398373975,6
1880,1157,161616,5.3739837398373975,5
1881,3718,95087,5.211448035001649,6
1882,2795,62243,5.32625,6
1883,308,25192,5.257954545454545,6
1884,308,52050,5.257954545454545,6
1885,308,62068,5.038815267466212,6
1886,9064,108728,5.375968992248063,5
1887,511,46486,5.221969696969697,6
1888,511,55862,5.478846353754023,6
1889,511,68437,5.485056471881172,6
1890,511,141436,5.221969696969697,6
1891,5815,11435,5.252536231884058,6
1892,21819,113852,5.375968992248063,6
1893,14680,38998,5.375968992248063,6
1894,13350,11924,5.065037755935386,6
1895,14988,129711,5.21825914528132,6
1896,399,166726,5.2712765957446805,6
1897,2592,145152,4.913916886479611,6
1898,841,147645,5.217391304347826,5
1899,931,5920,5.1521739130434785,6
1900,931,95649,5.1521739130434785,5
1901,10221,104399,4.768085106382979,6
1902,5657,99498,5.217969208135417,6
1903,5657,166624,5.375968992248063,6
1904,6313,93841,4.954545454545454,6
1905,6313,146638,5.2057664046368926,6
1906,19341,73915,4.79375,6
1907,19341,94636,4.79375,6
1908,2095,103018,4.924132103724578,6
1909,5834,30989,4.803472222222222,6
1910,627,36503,5.278129577835668,6
1911,627,62671,5.109057971014493,6
1912,627,118565,5.109057971014493,6
1913,893,113515,5.029924242424243,6
1914,893,168342,5.029924242424243,6
1915,2194,77611,4.99290780141844,1
1916,9171,36646,4.927777777777778,6
1917,3313,143788,5.404335377805403,6
1918,376,66500,5.542626113740218,6
1919,376,69640,5.551114298280201,6
1920,2728,96175,4.8227819476473,6
1921,13328,42988,5.148293749936844,6
1922,4299,14127,5.33231960881822,6
1923,4299,84437,5.356171713069663,6
1924,306,37204,5.336507936507936,6
1925,306,54985,5.336507936507936,5
1926,12224,9917,5.229851483914935,6
1927,9077,6545,5.375968992248063,6
1928,1690,147615,5.375968992248063,6
1929,6013,68663,5.161380230451777,6
1930,6013,112635,5.117508704762088,6
1931,6013,133909,5.153703703703704,5
1932,6013,165026,5.153703703703704,6
1933,319,17839,5.197827737682335,1
1934,319,82746,5.2592592592592595,6
1935,319,96094,5.239212065763269,6
1936,319,100396,5.202025516509376,6
1937,319,120746,5.2592592592592595,6
1938,319,136212,5.2592592592592595,6
1939,319,142903,5.2592592592592595,5
1940,319,175462,5.2592592592592595,6
1941,3691,118259,5.1187499999999995,6
1942,3691,134304,5.1187499999999995,6
1943,11727,154683,4.960069444444444,6
1944,8598,85719,4.904861111111111,6
1945,5779,147412,5.302830086580086,6
1946,1888,55545,5.053061224489796,6
1947,2535,73710,5.123255813953489,5
1948,2535,76513,5.193093600946126,6
1949,2535,157280,5.123255813953489,6
1950,1748,43057,5.287030885780886,6
1951,11774,29681,5.375968992248063,6
1952,11279,53325,5.218693420525586,6
1953,18012,63482,5.375968992248063,6
1954,10266,87424,5.141695148220201,5
1955,9399,173080,4.9932624113475175,6
1956,17998,95418,5.310204081632654,6
1957,19623,122200,5.375968992248063,6
1958,12468,130683,4.520333333333333,5
1959,12468,134737,4.520333333333333,6
1960,218,49765,5.070212765957447,4
1961,218,154914,5.070212765957447,6
1962,7934,114467,5.093749999999999,6
1963,15463,75244,4.779622135303836,6
1964,22223,96723,4.93639455782313,6
1965,8027,135807,5.094202898550725,6
1966,19793,70938,5.336265409873771,6
1967,503,28259,5.326858477181083,6
1968,503,69818,5.283607153029134,6
1969,503,98698,5.267494233927028,5
1970,503,146951,5.380496453900709,4
1971,503,147486,5.380496453900709,6
1972,2832,15627,5.375968992248063,6
1973,2808,10200,5.396170672244487,6
1974,2808,75061,5.398992074149142,6
1975,2808,164321,5.3946018562737,6
1976,15220,15450,4.989583333333333,6
1977,5457,78348,5.163043478260869,6
1978,1706,71878,4.889015151515152,6
1979,21141,169698,5.375968992248063,6
1980,19848,178034,4.683673469387755,5
1981,9124,79753,5.17018482113539,6
1982,17826,125996,5.16159420289855,1
1983,69,18209,5.157777777777778,6
1984,69,27001,4.967772319145084,6
1985,69,112122,4.929866551735448,6
1986,69,141398,5.157777777777778,6
1987,13561,54303,5.375968992248063,6
1988,13348,13779,5.362878787878788,6
1989,795,161396,5.358695652173913,6
1990,3195,137851,4.742361111111111,6
1991,13589,63782,5.242565552758879,6
1992,5373,23813,5.054651162790698,6
1993,4110,24762,5.068148148148148,6
1994,3140,66315,5.275,6
1995,974,21213,5.100680272108844,6
1996,4382,174384,5.068292682926829,5
1997,9737,130108,5.0777777777777775,5
1998,1349,18317,5.067407407407408,5
1999,1349,159761,5.067407407407408,6
2000,14040,36831,5.159495266242965,4
2001,14040,69114,4.90952380952381,6
2002,5001,80882,5.120289855072464,1
2003,17018,89471,5.375968992248063,6
2004,17021,67155,5.221541927867742,6
2005,8643,32606,4.965185185185185,6
2006,8643,140087,4.965185185185185,6
2007,22262,134266,5.375968992248063,6
2008,268,647,5.3355555555555565,6
2009,268,146179,5.482436314589528,5
2010,461,74986,5.141860465116279,6
2011,14334,47154,5.243808034777805,6
2012,1493,37110,5.149593495934959,5
2013,1493,59987,5.149593495934959,6
2014,1493,63335,5.38969128762316,5
2015,1493,128088,5.149593495934959,6
2016,1493,142970,5.149593495934959,6
2017,13999,175772,4.9248319711016855,6
2018,4745,122204,4.914015151515152,6
2019,790,108274,5.323229673115472,6
2020,12805,130650,5.139190880141081,6
2021,3957,34331,4.848518518518519,6
2022,3957,91140,4.848518518518519,6
2023,1062,55984,4.841319444444444,6
2024,9491,131983,5.020567375886525,6
2025,5564,172070,5.222420647383919,6
2026,425,68995,5.216666666666667,5
2027,6347,101550,4.836111111111111,5
2028,6372,109481,5.375968992248063,6
2029,466,18523,4.894166666666667,6
2030,466,58669,5.046769543307949,6
2031,18535,97716,5.037234042553192,6
2032,22783,51200,5.375968992248063,6
2033,16152,176271,5.192916213126397,6
2034,3821,82870,4.849206055510797,1
2035,2193,132322,5.281471121678118,6
2036,356,66819,5.1238003358875,6
2037,356,162696,5.149145527710251,6
2038,1812,95184,4.953953475828881,6
2039,1812,114402,5.120740740740741,6
2040,11808,45833,5.278723404255319,6
2041,4980,37715,4.9383333333333335,6
2042,2109,24743,5.28974358974359,5
2043,1483,51392,5.055434782608696,6
2044,1483,76878,5.106445784962779,5
2045,1483,95918,5.103328291716745,6
2046,1483,101121,5.121955371276033,6
2047,12244,116201,4.945238095238095,6
2048,264,12938,5.339292054267949,6
2049,264,26064,5.2064393939393945,6
2050,264,53849,5.2064393939393945,1
2051,2178,59415,4.809750458497531,6
2052,2178,176565,4.791786575080411,6
2053,12240,67841,5.194528277219148,6
2054,2334,4152,5.175437833940239,6
2055,2334,47657,5.168731001791464,6
2056,2334,69363,4.915248226950355,6
2057,2334,101806,5.179492537034781,6
2058,2334,129940,5.163918618445237,6
2059,2593,54041,5.54161789427454,5
2060,12863,41302,5.375968992248063,6
2061,17955,72453,4.916481331127378,6
2062,238,92805,5.281746031746032,6
2063,249,6756,5.3325000000000005,6
2064,249,16563,5.3325000000000005,6
2065,249,33664,5.3325000000000005,6
2066,249,65855,5.3325000000000005,5
2067,249,142906,5.27166241231605,6
2068,249,153533,5.3325000000000005,6
2069,249,156589,5.3325000000000005,6
2070,3624,30184,5.379080619013307,5
2071,4740,79467,5.375968992248063,6
2072,4945,19166,4.904166666666667,6
2073,8147,153909,5.06046511627907,6
2074,2366,80222,5.166666666666667,5
2075,2366,123953,5.166666666666667,4
2076,4521,77917,5.375968992248063,6
2077,2068,17180,5.063888888888889,6
2078,2068,156075,5.316175921035854,6
2079,15851,141503,5.375968992248063,6
2080,11660,9143,5.255813953488372,6
2081,12193,46705,5.375968992248063,6
2082,3257,82542,5.446428571428571,6
2083,3257,119077,5.189848531645626,6
2084,3257,148461,5.180281050181151,5
2085,1004,92002,5.2630952380952385,5
2086,2235,120410,5.172093023255814,6
2087,1320,21935,5.4225,6
2088,1320,55237,5.4225,4
2089,1820,70385,5.1811594202898545,6
2090,1777,157244,5.234959349593495,5
2091,2899,89678,5.335807828036461,5
2092,2266,16869,5.475555555555555,6
2093,24508,149422,5.375968992248063,5
2094,9561,160427,5.224806201550388,5
2095,3485,95880,5.030352502138374,6
2096,1277,20706,5.1214814814814815,6
2097,1277,37609,5.1214814814814815,6
2098,1277,95104,5.124163094199688,6
2099,875,164704,5.346776044737205,6
2100,3678,162352,5.222437843994472,6
2101,11664,48307,5.176199452023,6
2102,1968,148545,5.375968992248063,6
2103,14333,130387,4.927891156462585,5
2104,1212,82316,5.164893617021277,6
2105,1212,116632,5.307293954277995,6
2106,1212,168395,5.164893617021277,6
2107,5210,119044,5.157749591016695,6
2108,5210,138316,5.04390243902439,6
2109,2254,86412,5.2122222222222225,6
2110,2254,130923,5.2122222222222225,6
2111,2254,171797,5.2122222222222225,6
2112,2254,177020,5.2122222222222225,5
2113,5374,87426,5.241094273058993,6
2114,754,22260,5.1,6
2115,754,67005,5.1,6
2116,754,121932,5.1,6
2117,18529,119728,5.375968992248063,6
2118,3780,167683,4.842881407803507,6
2119,2499,128002,5.191666666666666,5
2120,7388,51026,5.375968992248063,6
2121,9439,52698,5.227883657157577,6
2122,185,5574,5.279629629629629,6
2123,185,37442,5.279629629629629,6
2124,185,54986,5.218292727532612,6
2125,89,1750,5.030833333333333,6
2126,89,46516,5.030833333333333,5
2127,89,72589,5.091812954150157,6
2128,89,113716,5.104559749743346,6
2129,89,160608,5.030833333333333,6
2130,719,92594,5.255770736166048,6
2131,719,108045,5.287121212121212,6
2132,719,111032,5.238675746035709,6
2133,3668,36114,5.395348837209302,6
2134,3668,71578,5.347597162435122,6
2135,3668,89598,5.334571726074536,6
2136,3668,132774,5.356838407486454,6
2137,14847,122852,4.9593750000000005,6
2138,11332,176758,5.230902777777778,6
2139,8533,37003,4.6611111111111105,6
2140,6230,47209,4.970486111111112,5
2141,6230,144617,4.970486111111112,5
2142,1498,89148,5.34031007751938,6
2143,9508,151656,4.921481481481481,6
2144,305,104922,5.5813953488372094,6
2145,305,125470,5.5813953488372094,6
2146,19104,160358,5.235993466947239,6
2147,6813,3763,5.1800556422884405,6
2148,6813,105538,4.837121212121212,6
2149,1776,160684,5.083739837398374,6
2150,7263,126649,4.716666666666666,6
2151,3766,163923,5.2,6
2152,18918,31148,5.375968992248063,6
2153,747,177109,5.276617588619707,6
2154,2044,743,5.1903703703703705,6
2155,12446,157586,5.375968992248063,2
2156,5407,71589,5.24115656144239,6
2157,5407,78551,5.375968992248063,6
2158,4892,22723,5.343114603856439,6
2159,4892,122697,5.35079708040355,4
2160,1626,107364,5.24,6
2161,1626,114569,5.24,6
2162,1626,176352,5.354906838869925,6
2163,9835,66169,5.1394927536231885,6
2164,20748,108170,5.248894272176209,6
2165,16534,36366,5.135185185185184,5
2166,2277,46366,5.006332256662581,6
2167,4296,168561,5.123404255319149,6
2168,4468,52283,5.168402777777778,6
2169,9730,77548,5.375968992248063,6
2170,20169,78607,5.375968992248063,5
2171,9565,24513,5.107092198581561,6
2172,1011,10446,5.169148936170212,6
2173,1011,169423,5.169148936170212,6
2174,18185,129592,5.127906976744186,5
2175,12989,154349,5.12536231884058,5
2176,10810,7938,4.858,6
2177,699,52200,5.467433891513946,6
2178,812,51957,5.375968992248063,6
2179,812,56441,5.223328565979688,6
2180,7332,65578,4.817063492063492,6
2181,12623,46490,5.137755102040816,6
2182,12623,80557,5.137755102040816,6
2183,3312,6999,5.129432624113475,5
2184,3312,81694,5.129432624113475,5
2185,6513,5855,5.22883856043972,6
2186,6513,62038,5.004166666666667,6
2187,5762,16292,5.087407407407407,6
2188,4265,55636,4.9675,6
2189,9228,8271,5.246032766790531,6
2190,2723,14289,5.5151045523117865,6
2191,2723,26319,5.2644927536231885,6
2192,1090,4814,5.229689714747931,6
2193,1090,37776,5.086434108527132,6
2194,1090,155937,5.086434108527132,6
2195,4774,166208,5.034057971014493,6
2196,6610,133989,5.111702127659575,5
2197,1428,91238,5.238342896459364,6
2198,14885,14943,5.088140762696459,6
2199,7531,4352,5.287344079886554,6
2200,785,9944,5.354835705144154,6
2201,785,127317,5.291472868217054,1
2202,785,159646,5.386592058289266,5
2203,7933,92843,5.641156334568385,6
2204,10185,23291,5.375968992248063,5
2205,19706,75425,5.242765261698674,6
2206,6777,5901,5.187888659087916,6
2207,6777,32424,5.145528455284553,6
2208,4003,3119,4.968992248062016,6
2209,1925,48566,4.908184709170492,6
2210,1925,80022,5.136231884057971,6
2211,1925,174775,5.136231884057971,6
2212,9205,150504,5.183637426117422,5
2213,19646,164396,5.375968992248063,6
2214,5649,2756,5.375968992248063,6
2215,3579,2949,5.167054263565891,6
2216,3579,10797,5.167054263565891,6
2217,3579,99231,5.167054263565891,6
2218,3579,113588,5.167054263565891,6
2219,4039,83168,5.140625,6
2220,4039,106014,5.140625,6
2221,4039,128649,5.140625,6
2222,8866,130399,5.375968992248063,6
2223,8866,160396,5.221116945061414,6
2224,7303,138873,5.375968992248063,6
2225,5073,89274,5.130081300813008,6
2226,3648,13097,5.244686901222206,6
2227,1612,91249,5.331439393939394,6
2228,4321,38965,4.580141843971631,5
2229,833,4954,4.829710144927537,6
2230,833,7249,4.829710144927537,6
2231,833,35465,4.829710144927537,6
2232,833,68818,4.829710144927537,6
2233,833,89589,4.829710144927537,6
2234,833,94862,4.829710144927537,6
2235,833,131488,4.829710144927537,6
2236,15937,84096,5.228483106431271,5
2237,767,78169,5.0825000000000005,5
2238,3926,1825,5.364675140739928,6
2239,15647,19807,5.269694479877934,6
2240,18993,136931,5.375968992248063,6
2241,1932,155102,5.117780567632418,6
2242,24465,82411,5.375968992248063,5
2243,7628,110062,5.417371339877821,6
2244,9739,145641,5.375968992248063,6
2245,2211,32449,5.251367297383873,6
2246,13002,38207,5.328440392666208,6
2247,13002,109048,5.3382440544798575,6
2248,1513,136233,5.224628734468686,6
2249,7835,34602,5.189132295081718,6
2250,569,172714,5.102475419188722,6
2251,2306,102500,5.063541666666667,6
2252,484,740,5.231356298613477,6
2253,484,24304,5.232640553727148,5
2254,11058,127437,5.286755387669942,6
2255,750,127241,4.999242424242424,6
2256,750,175701,4.999242424242424,6
2257,2528,90144,5.15968973530538,6
2258,2528,94006,5.337301587301588,6
2259,3456,172621,5.32093023255814,6
2260,8310,49391,4.908888888888889,5
2261,11650,84490,5.008333333333334,6
2262,8583,97738,5.068263644177926,6
2263,11288,46487,5.375968992248063,6
2264,13135,143474,5.172463768115942,5
2265,16155,17509,5.246242021167094,6
2266,4504,85237,5.3765101953972385,6
2267,899,30331,5.194961240310078,6
2268,9898,40888,5.370370370370371,6
2269,9898,53907,5.370370370370371,6
2270,6962,46258,5.085365853658536,6
2271,2765,101084,4.807954545454545,6
2272,2765,154562,4.807954545454545,6
2273,5226,77550,4.873611111111111,6
2274,5226,168251,4.873611111111111,6
2275,9805,52334,5.375968992248063,6
2276,4657,11152,5.292034349469053,5
2277,5591,138444,5.230429126824804,6
2278,5591,171519,5.049621212121211,6
2279,9939,44210,5.40011745412292,4
2280,21393,81940,4.701333333333333,6
2281,13558,12275,5.375968992248063,6
2282,13558,172358,5.375968992248063,6
2283,2114,14349,5.2317073170731705,6
2284,2114,26928,5.2317073170731705,6
2285,2114,96750,5.2317073170731705,4
2286,24449,81517,5.234565480316396,6
2287,4620,81379,4.83133084730993,6
2288,11652,109667,5.031205673758865,6
2289,5280,19955,4.555797101449275,6
2290,1781,166393,5.498119568449864,5
2291,13093,118221,5.196753261946486,6
2292,5138,14508,5.228706170565034,6
2293,5138,107126,5.205074668644608,6
2294,7189,143311,5.375968992248063,6
2295,9960,153178,5.05886524822695,6
2296,288,106710,5.246215617901707,6
2297,288,116064,5.10968992248062,6
